 1.50000000e-02 0.00000000e+00
4.50000000e-02 0.00000000e+00
7.50000000e-02 0.00000000e+00
1.05000000e-01 0.00000000e+00
1.35000000e-01 0.00000000e+00
1.65000000e-01 0.00000000e+00
1.95000000e-01 0.00000000e+00
2.25000000e-01 0.00000000e+00
2.55000000e-01 0.00000000e+00
2.85000000e-01 0.00000000e+00
3.15000000e-01 1.86489022e-03
3.45000000e-01 4.49956472e-02
3.75000000e-01 9.07149187e-02
4.05000000e-01 1.71535636e-01
4.35000000e-01 4.27793960e-01
4.65000000e-01 7.77766619e-01
4.95000000e-01 1.45539317e+00
5.25000000e-01 2.68827365e+00
5.55000000e-01 4.74264044e+00
5.85000000e-01 7.59850346e+00
6.15000000e-01 1.15117451e+01
6.45000000e-01 1.69132936e+01
6.75000000e-01 2.44566435e+01
7.05000000e-01 3.40785185e+01
7.35000000e-01 4.62477314e+01
7.65000000e-01 6.13784511e+01
7.95000000e-01 7.90647889e+01
8.25000000e-01 9.90055923e+01
8.55000000e-01 1.23364381e+02
8.85000000e-01 1.56265716e+02
9.15000000e-01 2.03391123e+02
9.45000000e-01 2.71175686e+02
9.75000000e-01 3.62857425e+02
1.00500000e+00 4.75040096e+02
1.03500000e+00 5.95253222e+02
1.06500000e+00 7.02967358e+02
1.09500000e+00 7.77465438e+02
1.12500000e+00 8.03452425e+02
1.15500000e+00 7.75034315e+02
1.18500000e+00 6.99041130e+02
1.21500000e+00 5.94139227e+02
1.24500000e+00 4.79957307e+02
1.27500000e+00 3.73282214e+02
1.30500000e+00 2.85442019e+02
1.33500000e+00 2.20593598e+02
1.36500000e+00 1.76041651e+02
1.39500000e+00 1.47675324e+02
1.42500000e+00 1.31635209e+02
1.45500000e+00 1.24427398e+02
1.48500000e+00 1.23909594e+02
1.51500000e+00 1.29181235e+02
1.54500000e+00 1.39569935e+02
1.57500000e+00 1.54547157e+02
1.60500000e+00 1.73969262e+02
1.63500000e+00 1.97067553e+02
1.66500000e+00 2.23212464e+02
1.69500000e+00 2.51537682e+02
1.72500000e+00 2.80761205e+02
1.75500000e+00 3.09457644e+02
1.78500000e+00 3.36518564e+02
1.81500000e+00 3.59748835e+02
1.84500000e+00 3.77360969e+02
1.87500000e+00 3.87934261e+02
1.90500000e+00 3.89857109e+02
1.93500000e+00 3.81364449e+02
1.96500000e+00 3.62518675e+02
1.99500000e+00 3.34260072e+02
2.02500000e+00 2.97850823e+02
2.05500000e+00 2.55754032e+02
2.08500000e+00 2.11462545e+02
2.11500000e+00 1.68307531e+02
2.14500000e+00 1.28681215e+02
2.17500000e+00 9.44374299e+01
2.20500000e+00 6.66024476e+01
2.23500000e+00 4.53140976e+01
2.26500000e+00 2.96535531e+01
2.29500000e+00 1.86609652e+01
2.32500000e+00 1.14005629e+01
2.35500000e+00 6.77547931e+00
2.38500000e+00 3.87838682e+00
2.41500000e+00 2.16433022e+00
2.44500000e+00 1.18310752e+00
2.47500000e+00 6.15850364e-01
2.50500000e+00 3.23056823e-01
2.53500000e+00 1.71869523e-01
2.56500000e+00 8.10181329e-02
2.59500000e+00 3.37651063e-02
2.62500000e+00 1.11495320e-02
2.65500000e+00 3.98302586e-03
2.68500000e+00 4.20952907e-04
2.71500000e+00 0.00000000e+00
2.74500000e+00 0.00000000e+00
2.77500000e+00 0.00000000e+00
2.80500000e+00 0.00000000e+00
2.83500000e+00 0.00000000e+00
2.86500000e+00 0.00000000e+00
2.89500000e+00 0.00000000e+00
2.92500000e+00 0.00000000e+00
2.95500000e+00 0.00000000e+00
2.98500000e+00 0.00000000e+00
